circ_key,circ_qasm,N,dt,initial_guess,fidelity,latency,compile_time,circ_key_hash
"[[ 1.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.
   0.    0.    0.    0.  ]
 [ 0.    0.    0.    0.    0.    0.    0.   -0.71  0.    0.    0.    0.
   0.    0.    0.    0.71]
 [ 0.    0.    0.    0.    0.    0.71  0.    0.    0.    0.    0.    0.
   0.   -0.71  0.    0.  ]
 [ 0.    0.    1.    0.    0.    0.    0.    0.    0.    0.    0.    0.
   0.    0.    0.    0.  ]
 [ 0.    0.    0.    1.    0.    0.    0.    0.    0.    0.    0.    0.
   0.    0.    0.    0.  ]
 [ 0.    0.    0.    0.    0.71  0.    0.    0.    0.    0.    0.    0.
  -0.71  0.    0.    0.  ]
 [ 0.    0.    0.    0.    0.    0.    0.71  0.    0.    0.    0.    0.
   0.    0.   -0.71  0.  ]
 [ 0.    1.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.
   0.    0.    0.    0.  ]]","OPENQASM 2.0;
include ""qelib1.inc"";
gate cx_tdg q0,q1 { cx q0,q1; tdg q1; }
gate cx_tdg_tdg q0,q1 { cx_tdg q0,q1; tdg q0; }
gate cx_t q0,q1 { cx q0,q1; t q1; }
gate cx_t_swap q0,q1 { cx_t q0,q1; swap q1,q0; }
gate tdg_swap q0,q1 { tdg q0; swap q1,q0; }
gate cx_tdg_swap q0,q1 { cx q0,q1; tdg_swap q1,q0; }
gate t_cx q0,q1 { t q0; cx q0,q1; }
gate t_t_cx q0,q1 { t q0; t_cx q1,q0; }
gate t_t_cx_cx_tdg_swap_cx_t_swap_cx_tdg_tdg q0,q1,q2 { t_t_cx q0,q1; cx_tdg_swap q2,q1; cx_t_swap q0,q1; cx_tdg_tdg q1,q2; }
qreg q[3];
t_t_cx_cx_tdg_swap_cx_t_swap_cx_tdg_tdg q[0],q[1],q[2];
",3,0.5,,0.00099659,21,108.1434484,1263f084e5323423c4aca71ff7ed221f3bbbd58e3bc2b38cc9efb4392b1c9000
"[[ 0.71  0.71  0.    0.    0.    0.    0.    0.    0.    0.    0.    0.
   0.    0.    0.    0.  ]
 [ 0.    0.    0.    0.    0.5   0.5   0.    0.    0.    0.    0.    0.
   0.5   0.5   0.    0.  ]
 [ 0.    0.    0.5   0.5   0.    0.    0.    0.    0.    0.   -0.5  -0.5
   0.    0.    0.    0.  ]
 [ 0.    0.    0.    0.    0.    0.    0.71  0.71  0.    0.    0.    0.
   0.    0.    0.    0.  ]
 [ 0.    0.    0.5  -0.5   0.    0.    0.    0.    0.    0.    0.5  -0.5
   0.    0.    0.    0.  ]
 [ 0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.
   0.    0.    0.71 -0.71]
 [ 0.71 -0.71  0.    0.    0.    0.    0.    0.    0.    0.    0.    0.
   0.    0.    0.    0.  ]
 [ 0.    0.    0.    0.    0.5  -0.5   0.    0.    0.    0.    0.    0.
   0.5  -0.5   0.    0.  ]]","OPENQASM 2.0;
include ""qelib1.inc"";
gate t_swap q0,q1 { t q0; swap q1,q0; }
gate cx_tdg q0,q1 { cx q0,q1; tdg q1; }
gate h_t q0 { h q0; t q0; }
gate h_t_cx_tdg q0,q1 { h_t q0; cx_tdg q0,q1; }
gate h_t_cx_tdg_t_swap q0,q1,q2 { h_t_cx_tdg q0,q1; t_swap q2,q0; }
qreg q[3];
h_t_cx_tdg_t_swap q[0],q[1],q[2];
",3,0.5,,0.000985622,21,91.30628467,7e027a6099cc8c312f3f1cd7d9e3affd52c1b3868785097558078b6890741fa5
"[[ 0.    0.5   0.    0.    0.    0.    0.   -0.5   0.   -0.5   0.    0.
   0.    0.    0.    0.5 ]
 [ 0.    0.    0.5   0.   -0.5   0.    0.    0.    0.    0.   -0.5   0.
  -0.5   0.    0.    0.  ]
 [ 0.    0.    0.    0.71  0.    0.    0.    0.    0.    0.    0.    0.
   0.   -0.71  0.    0.  ]
 [ 0.71  0.    0.    0.    0.    0.    0.71  0.    0.    0.    0.    0.
   0.    0.    0.    0.  ]
 [ 0.71  0.    0.    0.    0.    0.   -0.71  0.    0.    0.    0.    0.
   0.    0.    0.    0.  ]
 [ 0.    0.    0.    0.71  0.    0.    0.    0.    0.    0.    0.    0.
   0.    0.71  0.    0.  ]
 [ 0.    0.    0.5   0.    0.5   0.    0.    0.    0.    0.   -0.5   0.
   0.5   0.    0.    0.  ]
 [ 0.    0.5   0.    0.    0.    0.    0.    0.5   0.   -0.5   0.    0.
   0.    0.    0.   -0.5 ]]","OPENQASM 2.0;
include ""qelib1.inc"";
gate cx_x q0,q1 { cx q0,q1; x q0; }
gate cx_h q0,q1 { cx q0,q1; h q1; }
gate cx_tdg q0,q1 { cx q0,q1; tdg q1; }
gate cx_tdg_tdg q0,q1 { cx_tdg q0,q1; tdg q0; }
gate cx_t q0,q1 { cx q0,q1; t q1; }
gate swap_cx_t_cx_tdg_tdg_swap_cx_cx_h_swap_cx_swap_cx_x_cx q0,q1,q2 { swap q0,q1; cx_t q1,q2; cx_tdg_tdg q1,q0; swap q2,q1; cx q1,q0; cx_h q2,q1; swap q1,q0; cx q1,q2; swap q0,q1; cx_x q1,q2; cx q1,q0; }
qreg q[3];
swap_cx_t_cx_tdg_tdg_swap_cx_cx_h_swap_cx_swap_cx_x_cx q[0],q[1],q[2];
",3,0.5,,0.000991464,24,132.4653075,b146ed8a6d65c5c0d37d2fdcf76761589792c2c42d488d96649c056facdf0578
"[[1.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.  ]
 [0.   0.   0.   0.   0.71 0.   0.   0.   0.   0.   0.   0.   0.71 0.
  0.   0.  ]
 [0.   1.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.  ]
 [0.   0.   0.   0.   0.   0.71 0.   0.   0.   0.   0.   0.   0.   0.71
  0.   0.  ]
 [0.   0.   0.   0.   0.   0.   1.   0.   0.   0.   0.   0.   0.   0.
  0.   0.  ]
 [0.   0.   0.71 0.   0.   0.   0.   0.   0.   0.   0.71 0.   0.   0.
  0.   0.  ]
 [0.   0.   0.   0.   0.   0.   0.   1.   0.   0.   0.   0.   0.   0.
  0.   0.  ]
 [0.   0.   0.   0.71 0.   0.   0.   0.   0.   0.   0.   0.71 0.   0.
  0.   0.  ]]","OPENQASM 2.0;
include ""qelib1.inc"";
gate h_h_t q0 { h q0; h q0; t q0; }
gate cx_h_h_t_swap q0,q1 { cx q0,q1; h_h_t q1; swap q1,q0; }
gate swap_cx_h_h_t_swap q0,q1,q2 { swap q0,q1; cx_h_h_t_swap q0,q2; }
qreg q[3];
swap_cx_h_h_t_swap q[0],q[1],q[2];
",3,0.5,,0.000999331,23,110.4576349,62f508e68f510b1f6f98d22f29738fc9ef00b1ad847a397bde18d7e3a9915ab7
"[[ 1.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.
   0.    0.    0.    0.  ]
 [ 0.    0.    0.    0.    0.    0.    0.    0.71  0.    0.    0.    0.
   0.    0.    0.   -0.71]
 [ 0.    0.    0.    0.    0.71  0.    0.    0.    0.    0.    0.    0.
  -0.71  0.    0.    0.  ]
 [ 0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.   -1.
   0.    0.    0.    0.  ]
 [ 0.    0.    0.71  0.    0.    0.    0.    0.    0.    0.    0.71  0.
   0.    0.    0.    0.  ]
 [ 0.    0.    0.    0.    0.    1.    0.    0.    0.    0.    0.    0.
   0.    0.    0.    0.  ]
 [ 0.    0.    0.    0.    0.    0.    1.    0.    0.    0.    0.    0.
   0.    0.    0.    0.  ]
 [ 0.    0.71  0.    0.    0.    0.    0.    0.    0.   -0.71  0.    0.
   0.    0.    0.    0.  ]]","OPENQASM 2.0;
include ""qelib1.inc"";
gate cx_tdg q0,q1 { cx q0,q1; tdg q1; }
gate cx_tdg_tdg q0,q1 { cx_tdg q0,q1; tdg q0; }
gate cx_t q0,q1 { cx q0,q1; t q1; }
gate cx_t_swap_cx_tdg_tdg q0,q1,q2 { cx_t q0,q1; swap q1,q2; cx_tdg_tdg q0,q1; }
qreg q[3];
cx_t_swap_cx_tdg_tdg q[0],q[1],q[2];
",3,0.5,,0.000998795,21,106.1359258,8d6458a5cce9f719ba946f6708f1c1b2a993e8c7fba51b30122b853e8daae1c5
"[[ 0.5   0.    0.5   0.    0.    0.5   0.    0.5   0.    0.    0.    0.
   0.    0.    0.    0.  ]
 [ 0.    0.5   0.    0.5   0.5   0.    0.5   0.    0.    0.    0.    0.
   0.    0.    0.    0.  ]
 [ 0.5   0.   -0.5   0.    0.   -0.5   0.    0.5   0.    0.    0.    0.
   0.    0.    0.    0.  ]
 [ 0.   -0.5   0.    0.5   0.5   0.   -0.5   0.    0.    0.    0.    0.
   0.    0.    0.    0.  ]
 [ 0.35  0.    0.35  0.    0.   -0.35  0.   -0.35  0.35  0.    0.35  0.
   0.   -0.35  0.   -0.35]
 [ 0.    0.35  0.    0.35 -0.35  0.   -0.35  0.    0.    0.35  0.    0.35
  -0.35  0.   -0.35  0.  ]
 [ 0.35  0.   -0.35  0.    0.    0.35  0.   -0.35  0.35  0.   -0.35  0.
   0.    0.35  0.   -0.35]
 [ 0.   -0.35  0.    0.35 -0.35  0.    0.35  0.    0.   -0.35  0.    0.35
  -0.35  0.    0.35  0.  ]]","OPENQASM 2.0;
include ""qelib1.inc"";
gate h_t q0 { h q0; t q0; }
gate cx_h_t q0,q1 { cx q0,q1; h_t q0; }
gate cx_h q0,q1 { cx q0,q1; h q1; }
gate cx_h_cx_h_t q0,q1,q2 { cx_h q0,q1; cx_h_t q2,q0; }
qreg q[3];
cx_h_cx_h_t q[0],q[1],q[2];
",3,0.5,,0.000973582,16.5,148.8017051,11712ad2c2ffac96663525d909feefb5efb31379748254305276a3649671589f
"[[ 0.71  0.    0.    0.    0.    0.    0.71  0.    0.    0.    0.    0.
   0.    0.    0.    0.  ]
 [ 0.    0.    0.    0.    0.    0.    0.    0.    0.    0.71  0.    0.
   0.    0.    0.    0.71]
 [ 0.5   0.    0.    0.    0.    0.   -0.5   0.    0.5   0.    0.    0.
   0.    0.   -0.5   0.  ]
 [ 0.    0.5   0.    0.    0.    0.    0.   -0.5   0.   -0.5   0.    0.
   0.    0.    0.    0.5 ]
 [ 0.    0.    0.    0.5   0.    0.5   0.    0.    0.    0.    0.    0.5
   0.    0.5   0.    0.  ]
 [ 0.    0.    0.5   0.    0.5   0.    0.    0.    0.    0.    0.5   0.
   0.5   0.    0.    0.  ]
 [ 0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.71
   0.   -0.71  0.    0.  ]
 [ 0.    0.    0.    0.    0.    0.    0.    0.    0.    0.   -0.71  0.
   0.71  0.    0.    0.  ]]","OPENQASM 2.0;
include ""qelib1.inc"";
gate t_cx q0,q1 { t q0; cx q0,q1; }
gate t_cx_swap q0,q1 { t_cx q0,q1; swap q1,q0; }
gate h_t q0 { h q0; t q0; }
gate cx_h_t q0,q1 { cx q0,q1; h_t q0; }
gate cx_t_swap q0,q1 { cx q0,q1; t q0; swap q1,q0; }
gate cx_t_swap_cx_h_t_swap_t_cx_swap q0,q1,q2 { cx_t_swap q0,q1; cx_h_t q0,q2; swap q0,q1; t_cx_swap q2,q0; }
qreg q[3];
cx_t_swap_cx_h_t_swap_t_cx_swap q[0],q[1],q[2];
",3,0.5,,0.000996113,21,103.9589765,066edfdab1d8a4a1853acd33e6def6bf49cd384ca4cf81cddbdf95f3aa45996c
"[[ 0.71  0.    0.    0.    0.71  0.    0.    0.    0.    0.    0.    0.
   0.    0.    0.    0.  ]
 [ 0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.71  0.
   0.    0.    0.71  0.  ]
 [ 0.    0.5   0.    0.    0.    0.5   0.    0.    0.    0.5   0.    0.
   0.    0.5   0.    0.  ]
 [ 0.    0.    0.    0.5   0.    0.    0.    0.5   0.    0.    0.    0.5
   0.    0.    0.    0.5 ]
 [ 0.71  0.    0.    0.   -0.71  0.    0.    0.    0.    0.    0.    0.
   0.    0.    0.    0.  ]
 [ 0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.71  0.
   0.    0.   -0.71  0.  ]
 [ 0.   -0.5   0.    0.    0.    0.5   0.    0.    0.   -0.5   0.    0.
   0.    0.5   0.    0.  ]
 [ 0.    0.    0.   -0.5   0.    0.    0.    0.5   0.    0.    0.   -0.5
   0.    0.    0.    0.5 ]]","OPENQASM 2.0;
include ""qelib1.inc"";
gate t_cx q0,q1 { t q0; cx q0,q1; }
gate cx_t_t_cx q0,q1 { cx q0,q1; t q1; t_cx q0,q1; }
gate cx_h q0,q1 { cx q0,q1; h q1; }
gate swap_cx_h_cx_t_t_cx q0,q1,q2 { swap q0,q1; cx_h q1,q2; cx_t_t_cx q0,q1; }
qreg q[3];
swap_cx_h_cx_t_t_cx q[0],q[1],q[2];
",3,0.5,,0.000977397,23,99.02274156,72db0ca12cdda4f77ddd7ebe1e9fc836d3ebb0e5754f6d5ae99f3a0ba7ea991e
"[[ 0.71  0.    0.    0.    0.    0.    0.71  0.    0.    0.    0.    0.
   0.    0.    0.    0.  ]
 [ 0.71  0.    0.    0.    0.    0.   -0.71  0.    0.    0.    0.    0.
   0.    0.    0.    0.  ]
 [ 0.    0.5   0.    0.    0.    0.    0.    0.5   0.   -0.5   0.    0.
   0.    0.    0.   -0.5 ]
 [ 0.    0.5   0.    0.    0.    0.    0.   -0.5   0.   -0.5   0.    0.
   0.    0.    0.    0.5 ]
 [ 0.    0.    0.5   0.    0.5   0.    0.    0.    0.    0.   -0.5   0.
   0.5   0.    0.    0.  ]
 [ 0.    0.    0.5   0.   -0.5   0.    0.    0.    0.    0.   -0.5   0.
  -0.5   0.    0.    0.  ]
 [ 0.    0.    0.    0.71  0.    0.    0.    0.    0.    0.    0.    0.
   0.   -0.71  0.    0.  ]
 [ 0.    0.    0.    0.71  0.    0.    0.    0.    0.    0.    0.    0.
   0.    0.71  0.    0.  ]]","OPENQASM 2.0;
include ""qelib1.inc"";
gate cx_h_swap q0,q1 { cx q0,q1; h q1; swap q0,q1; }
gate t_cx q0,q1 { t q0; cx q0,q1; }
gate t_cx_swap q0,q1 { t_cx q0,q1; swap q0,q1; }
gate cx_tdg q0,q1 { cx q0,q1; tdg q1; }
gate cx_tdg_tdg_swap q0,q1 { cx_tdg q0,q1; tdg q0; swap q0,q1; }
gate swap_cx_cx_tdg_tdg_swap_t_cx_swap_cx_h_swap q0,q1,q2 { swap q0,q1; cx q1,q2; cx_tdg_tdg_swap q1,q0; t_cx_swap q2,q1; cx_h_swap q0,q1; }
qreg q[3];
swap_cx_cx_tdg_tdg_swap_t_cx_swap_cx_h_swap q[0],q[1],q[2];
",3,0.5,,0.000999749,29,167.5496566,3191e81daad3f363ba452587d05c15705a274feb639aa027abbdc60c7ac6b5e6
"[[ 0.71  0.71  0.    0.    0.    0.    0.    0.  ]
 [ 0.5  -0.5   0.    0.    0.5  -0.5   0.    0.  ]
 [ 0.    0.    0.5   0.5   0.    0.    0.5   0.5 ]
 [ 0.    0.    0.    0.    0.    0.    0.71 -0.71]]","OPENQASM 2.0;
include ""qelib1.inc"";
gate h_t q0 { h q0; t q0; }
gate cx_t q0,q1 { cx q0,q1; t q1; }
gate cx_cx_t_h_t q0,q1 { cx q0,q1; cx_t q0,q1; h_t q0; }
qreg q[2];
cx_cx_t_h_t q[0],q[1];
",2,0.5,,0.000994921,4.5,45.86234426,9656343bd477d55991ff07b1c8fe7af2da4ce0d406c5fca17970c3dc2a9deb52
"[[ 0.5   0.5   0.    0.    0.    0.    0.5   0.5   0.    0.    0.    0.
   0.    0.    0.    0.  ]
 [ 0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.5  -0.5
   0.5  -0.5   0.    0.  ]
 [ 0.35  0.35  0.    0.    0.    0.   -0.35 -0.35  0.35  0.35  0.    0.
   0.    0.   -0.35 -0.35]
 [ 0.    0.    0.35 -0.35 -0.35  0.35  0.    0.    0.    0.   -0.35  0.35
   0.35 -0.35  0.    0.  ]
 [ 0.35 -0.35  0.    0.    0.    0.    0.35 -0.35  0.35 -0.35  0.    0.
   0.    0.    0.35 -0.35]
 [ 0.    0.    0.35  0.35  0.35  0.35  0.    0.    0.    0.    0.35  0.35
   0.35  0.35  0.    0.  ]
 [ 0.    0.    0.    0.    0.    0.    0.    0.    0.5  -0.5   0.    0.
   0.    0.   -0.5   0.5 ]
 [ 0.    0.    0.    0.    0.    0.    0.    0.    0.    0.   -0.5  -0.5
   0.5   0.5   0.    0.  ]]","OPENQASM 2.0;
include ""qelib1.inc"";
gate t_cx q0,q1 { t q0; cx q0,q1; }
gate t_cx_swap q0,q1 { t_cx q0,q1; swap q0,q1; }
gate cx_h_t q0,q1 { cx q0,q1; h_t q0; }
gate h_t q0 { h q0; t q0; }
gate h_t_swap q0,q1 { h_t q0; swap q1,q0; }
gate h_t_swap_cx_h_t_swap_t_cx_swap q0,q1,q2 { h_t_swap q0,q1; cx_h_t q0,q2; swap q0,q1; t_cx_swap q2,q0; }
qreg q[3];
h_t_swap_cx_h_t_swap_t_cx_swap q[0],q[1],q[2];
",3,0.5,,0.000988424,18.5,177.9428768,0ed03f57e677a14e4542b671f25b10633aa060b2e5d8af70152ddfb97f06b9c5
"[[ 0.71  0.    0.    0.    0.    0.    0.    0.71  0.    0.    0.    0.
   0.    0.    0.    0.  ]
 [ 0.71  0.    0.    0.    0.    0.    0.   -0.71  0.    0.    0.    0.
   0.    0.    0.    0.  ]
 [ 0.    0.    0.5   0.    0.    0.5   0.    0.    0.    0.    0.5   0.
   0.    0.5   0.    0.  ]
 [ 0.    0.   -0.5   0.    0.    0.5   0.    0.    0.    0.   -0.5   0.
   0.    0.5   0.    0.  ]
 [ 0.    0.    0.    0.5   0.5   0.    0.    0.    0.    0.    0.    0.5
   0.5   0.    0.    0.  ]
 [ 0.    0.    0.   -0.5   0.5   0.    0.    0.    0.    0.    0.   -0.5
   0.5   0.    0.    0.  ]
 [ 0.    0.    0.    0.    0.    0.    0.    0.    0.    0.71  0.    0.
   0.    0.    0.71  0.  ]
 [ 0.    0.    0.    0.    0.    0.    0.    0.    0.    0.71  0.    0.
   0.    0.   -0.71  0.  ]]","OPENQASM 2.0;
include ""qelib1.inc"";
gate cx_t q0,q1 { cx q0,q1; t q1; }
gate cx_t_h q0,q1 { cx_t q0,q1; h q0; }
gate h_t q0 { h q0; t q0; }
gate cx_h q0,q1 { cx q0,q1; h q1; }
gate cx_h_h_t q0,q1 { cx_h q0,q1; h_t q1; }
gate swap_cx_h_h_t_cx_t_h q0,q1,q2 { swap q0,q1; cx_h_h_t q1,q2; cx_t_h q0,q1; }
qreg q[3];
swap_cx_h_h_t_cx_t_h q[0],q[1],q[2];
",3,0.5,,0.000995815,16,158.8749759,71e319de6e1f17c8563188f0cfe950de8b59d6d6d52b3718be96b1dbfd6bae06
"[[1.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.  ]
 [0.   0.   0.71 0.   0.   0.   0.   0.   0.   0.   0.71 0.   0.   0.
  0.   0.  ]
 [0.   0.   0.   0.   1.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.  ]
 [0.   0.   0.   0.   0.   0.   0.71 0.   0.   0.   0.   0.   0.   0.
  0.71 0.  ]
 [0.   0.   0.   0.   0.   0.   0.   0.   0.   1.   0.   0.   0.   0.
  0.   0.  ]
 [0.   0.   0.   0.71 0.   0.   0.   0.   0.   0.   0.   0.71 0.   0.
  0.   0.  ]
 [0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   1.
  0.   0.  ]
 [0.   0.   0.   0.   0.   0.   0.   0.71 0.   0.   0.   0.   0.   0.
  0.   0.71]]","OPENQASM 2.0;
include ""qelib1.inc"";
gate t_cx q0,q1 { t q0; cx q0,q1; }
gate cx_t q0,q1 { cx q0,q1; t q1; }
gate cx_t_t_cx q0,q1 { cx_t q0,q1; t_cx q0,q1; }
gate cx_t_t_cx_swap_swap q0,q1,q2 { cx_t_t_cx q0,q1; swap q0,q2; swap q1,q0; }
qreg q[3];
cx_t_t_cx_swap_swap q[0],q[1],q[2];
",3,0.5,,0.000994086,27.5,201.5106797,90a1224eb858668c78bbba5cdb62158076aa22ebbde2e872d45b59be3c8a19e1
"[[ 0.5   0.5   0.    0.    0.5   0.5   0.    0.    0.    0.    0.    0.
   0.    0.    0.    0.  ]
 [ 0.35  0.35  0.    0.   -0.35 -0.35  0.    0.    0.35  0.35  0.    0.
  -0.35 -0.35  0.    0.  ]
 [ 0.    0.    0.35  0.35  0.    0.    0.35  0.35  0.    0.   -0.35 -0.35
   0.    0.   -0.35 -0.35]
 [ 0.    0.    0.5   0.5   0.    0.   -0.5  -0.5   0.    0.    0.    0.
   0.    0.    0.    0.  ]
 [ 0.    0.    0.35 -0.35  0.    0.    0.35 -0.35  0.    0.    0.35 -0.35
   0.    0.    0.35 -0.35]
 [ 0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.5  -0.5
   0.    0.   -0.5   0.5 ]
 [ 0.5  -0.5   0.    0.    0.5  -0.5   0.    0.    0.    0.    0.    0.
   0.    0.    0.    0.  ]
 [ 0.35 -0.35  0.    0.   -0.35  0.35  0.    0.    0.35 -0.35  0.    0.
  -0.35  0.35  0.    0.  ]]","OPENQASM 2.0;
include ""qelib1.inc"";
gate h_t q0 { h q0; t q0; }
gate h_t_swap q0,q1 { h_t q0; swap q0,q1; }
gate t_cx q0,q1 { t q0; cx q0,q1; }
gate h_t_cx_tdg q0,q1 { h q0; t_cx q0,q1; tdg q1; }
gate h_t_cx_tdg_h_t_swap q0,q1,q2 { h_t_cx_tdg q0,q1; h_t_swap q2,q0; }
qreg q[3];
h_t_cx_tdg_h_t_swap q[0],q[1],q[2];
",3,0.5,,0.000997126,19,190.5349267,f01389b800819b03be63d5f1436febc84d8c5dba6441bcbe0e250415aebd12dd
"[[ 0.71  0.71  0.    0.    0.    0.    0.    0.    0.    0.    0.    0.
   0.    0.    0.    0.  ]
 [ 0.    0.    0.5  -0.5   0.    0.    0.    0.    0.    0.    0.5  -0.5
   0.    0.    0.    0.  ]
 [ 0.    0.    0.    0.    0.71  0.71  0.    0.    0.    0.    0.    0.
   0.    0.    0.    0.  ]
 [ 0.    0.    0.    0.    0.    0.    0.5  -0.5   0.    0.    0.    0.
   0.    0.    0.5  -0.5 ]
 [ 0.    0.    0.71  0.71  0.    0.    0.    0.    0.    0.    0.    0.
   0.    0.    0.    0.  ]
 [ 0.5  -0.5   0.    0.    0.    0.    0.    0.    0.5  -0.5   0.    0.
   0.    0.    0.    0.  ]
 [ 0.    0.    0.    0.    0.    0.    0.71  0.71  0.    0.    0.    0.
   0.    0.    0.    0.  ]
 [ 0.    0.    0.    0.    0.5  -0.5   0.    0.    0.    0.    0.    0.
   0.5  -0.5   0.    0.  ]]","OPENQASM 2.0;
include ""qelib1.inc"";
gate t_cx q0,q1 { t q0; cx q0,q1; }
gate h_t_cx q0,q1 { h q0; t_cx q0,q1; }
gate h_t_cx_swap q0,q1,q2 { h_t_cx q0,q1; swap q2,q1; }
qreg q[3];
h_t_cx_swap q[0],q[1],q[2];
",3,0.5,,0.000978529,22,139.4483671,1ea6f16f323ae3176925421edf967a2ada9d4217d64853cff8d19d72e54eaf11
"[[ 0.5   0.5   0.5   0.5   0.    0.    0.    0.    0.    0.    0.    0.
   0.    0.    0.    0.  ]
 [ 0.35  0.35 -0.35 -0.35  0.    0.    0.    0.    0.35  0.35 -0.35 -0.35
   0.    0.    0.    0.  ]
 [ 0.35 -0.35  0.35 -0.35  0.    0.    0.    0.    0.35 -0.35  0.35 -0.35
   0.    0.    0.    0.  ]
 [ 0.    0.    0.    0.    0.    0.    0.    0.    0.5  -0.5  -0.5   0.5
   0.    0.    0.    0.  ]
 [ 0.    0.    0.    0.    0.35  0.35  0.35  0.35  0.    0.    0.    0.
   0.35  0.35  0.35  0.35]
 [ 0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.
   0.5   0.5  -0.5  -0.5 ]
 [ 0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.
   0.5  -0.5   0.5  -0.5 ]
 [ 0.    0.    0.    0.   -0.35  0.35  0.35 -0.35  0.    0.    0.    0.
   0.35 -0.35 -0.35  0.35]]","OPENQASM 2.0;
include ""qelib1.inc"";
gate cx_t q0,q1 { cx q0,q1; t q1; }
gate cx_cx_t_h_t q0,q1 { cx q0,q1; cx_t q0,q1; h_t q0; }
gate h_t q0 { h q0; t q0; }
gate h_t_swap q0,q1 { h_t q0; swap q0,q1; }
gate h_t_swap_cx_cx_t_h_t q0,q1,q2 { h_t_swap q0,q1; cx_cx_t_h_t q0,q2; }
qreg q[3];
h_t_swap_cx_cx_t_h_t q[0],q[1],q[2];
",3,0.5,,0.000991285,19,167.0277264,c1b37e9c40e00eddfa1544af75640cce0151b31e6abe55e9b3737f5099175082
"[[ 1.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.
   0.    0.    0.    0.  ]
 [ 0.    0.71  0.    0.    0.    0.    0.    0.    0.   -0.71  0.    0.
   0.    0.    0.    0.  ]
 [ 0.    0.    0.    0.    0.    0.    0.    0.71  0.    0.    0.    0.
   0.    0.    0.   -0.71]
 [ 0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.
   0.    0.   -1.    0.  ]
 [ 0.    0.    0.    0.    1.    0.    0.    0.    0.    0.    0.    0.
   0.    0.    0.    0.  ]
 [ 0.    0.    0.    0.    0.    0.71  0.    0.    0.    0.    0.    0.
   0.   -0.71  0.    0.  ]
 [ 0.    0.    0.    0.71  0.    0.    0.    0.    0.    0.    0.   -0.71
   0.    0.    0.    0.  ]
 [ 0.    0.    0.    0.    0.    0.    0.    0.    0.    0.   -1.    0.
   0.    0.    0.    0.  ]]","OPENQASM 2.0;
include ""qelib1.inc"";
gate tdg_swap q0,q1 { tdg q0; swap q1,q0; }
gate cx_tdg q0,q1 { cx q0,q1; tdg q1; }
gate cx_tdg_tdg_swap q0,q1 { cx_tdg q0,q1; tdg_swap q0,q1; }
gate swap_cx_cx_tdg_tdg_swap q0,q1,q2 { swap q0,q1; cx q0,q2; cx_tdg_tdg_swap q0,q1; }
qreg q[3];
swap_cx_cx_tdg_tdg_swap q[0],q[1],q[2];
",3,0.5,,0.000991166,14,132.3759089,f63c7066f3c48a367e086b3ade945e9c4816b78bd9372b3b4d08d35b59d95a4b
